UF,Nome_UF,uf_code,Municipio,Nome_Mesorregiao,Nome_Municipio,lat,lon
43,Rio Grande do Sul,RS,04705,Noroeste Rio-grandense,Carazinho,-28.2865105909,-52.7918973881
43,Rio Grande do Sul,RS,04804,Nordeste Rio-grandense,Carlos Barbosa,-29.2982968059,-51.50381763
43,Rio Grande do Sul,RS,04853,Noroeste Rio-grandense,Carlos Gomes,-27.7148920751,-51.9175762299
43,Rio Grande do Sul,RS,04903,Noroeste Rio-grandense,Casca,-28.5598740168,-51.9832326574
43,Rio Grande do Sul,RS,04952,Noroeste Rio-grandense,Caseiros,-28.2735654703,-51.6926828223
43,Rio Grande do Sul,RS,05009,Noroeste Rio-grandense,Catuípe,-28.2542344725,-54.0123868477
43,Rio Grande do Sul,RS,05116,Noroeste Rio-grandense,Centenário,-27.7628471304,-52.0020538458
43,Rio Grande do Sul,RS,05124,Sudeste Rio-grandense,Cerrito,-31.8526391268,-52.8148023323
43,Rio Grande do Sul,RS,05132,Centro Oriental Rio-grandense,Cerro Branco,-29.6562871949,-52.9419778017
43,Rio Grande do Sul,RS,05157,Noroeste Rio-grandense,Cerro Grande,-27.6079801347,-53.1659130765
43,Rio Grande do Sul,RS,05173,Metropolitana de Porto Alegre,Cerro Grande do Sul,-30.602028929,-51.7531032652
43,Rio Grande do Sul,RS,05207,Noroeste Rio-grandense,Cerro Largo,-28.147840877,-54.7399972399
43,Rio Grande do Sul,RS,05306,Noroeste Rio-grandense,Chapada,-28.0584504612,-53.0672769044
43,Rio Grande do Sul,RS,05355,Metropolitana de Porto Alegre,Charqueadas,-29.956800363,-51.6250060522
43,Rio Grande do Sul,RS,05371,Noroeste Rio-grandense,Charrua,-27.9528311011,-52.0294119535
43,Rio Grande do Sul,RS,05405,Noroeste Rio-grandense,Chiapetta,-27.917364754,-53.9457497024
43,Rio Grande do Sul,RS,05439,Sudeste Rio-grandense,Chuí,-33.6875668687,-53.4626751417
43,Rio Grande do Sul,RS,05447,Metropolitana de Porto Alegre,Chuvisca,-30.7574267112,-51.9785422226
43,Rio Grande do Sul,RS,05454,Metropolitana de Porto Alegre,Cidreira,-30.1811699862,-50.2090923339
43,Rio Grande do Sul,RS,05504,Noroeste Rio-grandense,Ciríaco,-28.3443025435,-51.883031292
43,Rio Grande do Sul,RS,05587,Centro Oriental Rio-grandense,Colinas,-29.3925368716,-51.8685755465
43,Rio Grande do Sul,RS,05603,Noroeste Rio-grandense,Colorado,-28.5229477599,-52.9931763195
43,Rio Grande do Sul,RS,05801,Noroeste Rio-grandense,Constantina,-27.7304110864,-52.9877388321
43,Rio Grande do Sul,RS,05835,Centro Oriental Rio-grandense,Coqueiro Baixo,-29.1792568013,-52.0946025596
43,Rio Grande do Sul,RS,05850,Noroeste Rio-grandense,Coqueiros do Sul,-28.1174283206,-52.7788008456
43,Rio Grande do Sul,RS,05871,Noroeste Rio-grandense,Coronel Barros,-28.3845408587,-54.0736624303
43,Rio Grande do Sul,RS,05900,Noroeste Rio-grandense,Coronel Bicaco,-27.7178730196,-53.7091281065
43,Rio Grande do Sul,RS,05934,Nordeste Rio-grandense,Coronel Pilar,-29.2727100754,-51.6849345966
43,Rio Grande do Sul,RS,05959,Nordeste Rio-grandense,Cotiporã,-28.9985764276,-51.6964336774
43,Rio Grande do Sul,RS,05975,Noroeste Rio-grandense,Coxilha,-28.1213417108,-52.3002778295
43,Rio Grande do Sul,RS,06007,Noroeste Rio-grandense,Crissiumal,-27.4980122694,-54.1000349062
43,Rio Grande do Sul,RS,06056,Sudeste Rio-grandense,Cristal,-30.9993451918,-52.0494104018
43,Rio Grande do Sul,RS,06072,Noroeste Rio-grandense,Cristal do Sul,-27.4536295672,-53.2491844953
43,Rio Grande do Sul,RS,06130,Noroeste Rio-grandense,Cruzaltense,-27.6648881086,-52.6481429882
43,Rio Grande do Sul,RS,06205,Centro Oriental Rio-grandense,Cruzeiro do Sul,-29.5082909687,-51.9915758852
43,Rio Grande do Sul,RS,06304,Noroeste Rio-grandense,David Canabarro,-28.3846115341,-51.8522490565
43,Rio Grande do Sul,RS,06320,Noroeste Rio-grandense,Derrubadas,-27.2653909363,-53.8651194603
43,Rio Grande do Sul,RS,06353,Noroeste Rio-grandense,Dezesseis de Novembro,-28.2268764435,-55.048208502
43,Rio Grande do Sul,RS,06379,Centro Ocidental Rio-grandense,Dilermando de Aguiar,-29.7019639098,-54.2135603845
43,Rio Grande do Sul,RS,06403,Metropolitana de Porto Alegre,Dois Irmãos,-29.5841587789,-51.087619313
43,Rio Grande do Sul,RS,06429,Noroeste Rio-grandense,Dois Irmãos das Missões,-27.6575367314,-53.5308646235
43,Rio Grande do Sul,RS,06452,Nordeste Rio-grandense,Dois Lajeados,-28.9752053862,-51.8351029869
43,Rio Grande do Sul,RS,06700,Centro Ocidental Rio-grandense,Dona Francisca,-29.6248524913,-53.3623331808
43,Rio Grande do Sul,RS,06734,Noroeste Rio-grandense,Doutor Maurício Cardoso,-27.5092126137,-54.3582679905
43,Rio Grande do Sul,RS,06759,Centro Oriental Rio-grandense,Doutor Ricardo,-29.099031061,-51.9849043921
43,Rio Grande do Sul,RS,06767,Metropolitana de Porto Alegre,Eldorado do Sul,-29.9992925946,-51.310418926
43,Rio Grande do Sul,RS,06908,Sudeste Rio-grandense,Encruzilhada do Sul,-30.5436573248,-52.5220453899
43,Rio Grande do Sul,RS,06924,Noroeste Rio-grandense,Engenho Velho,-27.7085865197,-52.911920503
43,Rio Grande do Sul,RS,06957,Noroeste Rio-grandense,Entre Rios do Sul,-27.5288579316,-52.7350679521
43,Rio Grande do Sul,RS,06932,Noroeste Rio-grandense,Entre-Ijuís,-28.3627942779,-54.2714318512
43,Rio Grande do Sul,RS,06973,Noroeste Rio-grandense,Erebango,-27.8491959409,-52.299711403
43,Rio Grande do Sul,RS,07005,Noroeste Rio-grandense,Erechim,-27.6334058108,-52.2758768979
43,Rio Grande do Sul,RS,07054,Noroeste Rio-grandense,Ernestina,-28.4971546905,-52.5721762089
43,Rio Grande do Sul,RS,07203,Noroeste Rio-grandense,Erval Grande,-27.3933366745,-52.5701120524
43,Rio Grande do Sul,RS,07302,Noroeste Rio-grandense,Erval Seco,-27.5494171265,-53.5095730837
43,Rio Grande do Sul,RS,07401,Nordeste Rio-grandense,Esmeralda,-28.057276348,-51.1887936625
43,Rio Grande do Sul,RS,07450,Noroeste Rio-grandense,Esperança do Sul,-27.3599436088,-53.9927678151
43,Rio Grande do Sul,RS,07500,Noroeste Rio-grandense,Espumoso,-28.7314451425,-52.8419269709
43,Rio Grande do Sul,RS,07559,Noroeste Rio-grandense,Estação,-27.9090063415,-52.2704857967
43,Rio Grande do Sul,RS,07609,Metropolitana de Porto Alegre,Estância Velha,-29.6501479676,-51.174293925
43,Rio Grande do Sul,RS,07807,Centro Oriental Rio-grandense,Estrela,-29.5034718768,-51.9702602942
43,Rio Grande do Sul,RS,07831,Noroeste Rio-grandense,Eugênio de Castro,-28.5250597626,-54.1481126185
43,Rio Grande do Sul,RS,07864,Nordeste Rio-grandense,Fagundes Varela,-28.8821343126,-51.6914487477
43,Rio Grande do Sul,RS,07906,Nordeste Rio-grandense,Farroupilha,-29.2236791868,-51.3483495738
43,Rio Grande do Sul,RS,08003,Centro Ocidental Rio-grandense,Faxinal do Soturno,-29.5743295398,-53.4390648197
43,Rio Grande do Sul,RS,08052,Noroeste Rio-grandense,Faxinalzinho,-27.4254155069,-52.6705912422
43,Rio Grande do Sul,RS,08078,Centro Oriental Rio-grandense,Fazenda Vilanova,-29.5885745297,-51.8211830446
43,Rio Grande do Sul,RS,08102,Metropolitana de Porto Alegre,Feliz,-29.4539709262,-51.3101021354
43,Rio Grande do Sul,RS,08250,Noroeste Rio-grandense,Floriano Peixoto,-27.8625092779,-52.0856070999
43,Rio Grande do Sul,RS,08300,Noroeste Rio-grandense,Fontoura Xavier,-28.9821677892,-52.3449531838
43,Rio Grande do Sul,RS,08409,Centro Ocidental Rio-grandense,Formigueiro,-29.9976338154,-53.5002944149
43,Rio Grande do Sul,RS,08433,Centro Oriental Rio-grandense,Forquetinha,-29.3806337847,-52.0969170585
43,Rio Grande do Sul,RS,08458,Noroeste Rio-grandense,Fortaleza dos Valos,-28.787882971,-53.2355232639
43,Rio Grande do Sul,RS,08508,Noroeste Rio-grandense,Frederico Westphalen,-27.3588824124,-53.4007767389
43,Rio Grande do Sul,RS,08607,Nordeste Rio-grandense,Garibaldi,-29.2545491128,-51.5295484588
43,Rio Grande do Sul,RS,08656,Sudoeste Rio-grandense,Garruchos,-28.1894767901,-55.6340719501
43,Rio Grande do Sul,RS,08706,Noroeste Rio-grandense,Gaurama,-27.5838577563,-52.1001384605
43,Rio Grande do Sul,RS,08805,Metropolitana de Porto Alegre,General Câmara,-29.9029837414,-51.7634306851
43,Rio Grande do Sul,RS,08854,Noroeste Rio-grandense,Gentil,-28.433848467,-52.0345235699
43,Rio Grande do Sul,RS,08904,Noroeste Rio-grandense,Getúlio Vargas,-27.8759119305,-52.2495741233
43,Rio Grande do Sul,RS,09001,Noroeste Rio-grandense,Giruá,-28.0297443729,-54.3508400777
43,Rio Grande do Sul,RS,09050,Metropolitana de Porto Alegre,Glorinha,-29.8771339613,-50.7862074319
43,Rio Grande do Sul,RS,09159,Centro Oriental Rio-grandense,Gramado Xavier,-29.2699362175,-52.577837757
43,Rio Grande do Sul,RS,09209,Metropolitana de Porto Alegre,Gravataí,-29.9455189133,-50.9907929748
43,Rio Grande do Sul,RS,09258,Nordeste Rio-grandense,Guabiju,-28.540671531,-51.6910473581
43,Rio Grande do Sul,RS,09308,Metropolitana de Porto Alegre,Guaíba,-30.1086019224,-51.3146836637
43,Rio Grande do Sul,RS,09407,Nordeste Rio-grandense,Guaporé,-28.8491336405,-51.8906506875
43,Rio Grande do Sul,RS,09506,Noroeste Rio-grandense,Guarani das Missões,-28.1417792573,-54.5605559297
43,Rio Grande do Sul,RS,09555,Metropolitana de Porto Alegre,Harmonia,-29.5490490868,-51.4140397047
43,Rio Grande do Sul,RS,09605,Noroeste Rio-grandense,Horizontina,-27.6300969137,-54.3087915109
43,Rio Grande do Sul,RS,09654,Sudoeste Rio-grandense,Hulha Negra,-31.4050982484,-53.867824794
43,Rio Grande do Sul,RS,09704,Noroeste Rio-grandense,Humaitá,-27.5614898161,-53.9765055737
43,Rio Grande do Sul,RS,09753,Centro Oriental Rio-grandense,Ibarama,-29.4207443611,-53.1332000129
43,Rio Grande do Sul,RS,09803,Noroeste Rio-grandense,Ibiaçá,-28.0488495215,-51.8572520902
43,Rio Grande do Sul,RS,09951,Noroeste Rio-grandense,Ibirapuitã,-28.6150204152,-52.5193855878
43,Rio Grande do Sul,RS,10009,Noroeste Rio-grandense,Ibirubá,-28.6276077824,-53.0883540195
43,Rio Grande do Sul,RS,10108,Metropolitana de Porto Alegre,Igrejinha,-29.5722204558,-50.7987107333
43,Rio Grande do Sul,RS,10207,Noroeste Rio-grandense,Ijuí,-28.388536541,-53.9180668357
43,Rio Grande do Sul,RS,10306,Nordeste Rio-grandense,Ilópolis,-28.9291527318,-52.1221574946
43,Rio Grande do Sul,RS,10363,Centro Oriental Rio-grandense,Imigrante,-29.3521581198,-51.7701905101
43,Rio Grande do Sul,RS,10405,Noroeste Rio-grandense,Independência,-27.8473315581,-54.1881083346
43,Rio Grande do Sul,RS,10413,Noroeste Rio-grandense,Inhacorá,-27.8804544583,-54.0125455914
43,Rio Grande do Sul,RS,10439,Nordeste Rio-grandense,Ipê,-28.8183280318,-51.2799101922
43,Rio Grande do Sul,RS,10504,Noroeste Rio-grandense,Iraí,-27.192281975,-53.2642960185
43,Rio Grande do Sul,RS,10538,Centro Ocidental Rio-grandense,Itaara,-29.6028879547,-53.757849249
43,Rio Grande do Sul,RS,10553,Centro Ocidental Rio-grandense,Itacurubi,-28.8022050331,-55.2327232641
43,Rio Grande do Sul,RS,10579,Nordeste Rio-grandense,Itapuca,-28.780295703,-52.1723668452
43,Rio Grande do Sul,RS,10751,Centro Ocidental Rio-grandense,Ivorá,-29.5195344843,-53.5808856194
43,Rio Grande do Sul,RS,10801,Metropolitana de Porto Alegre,Ivoti,-29.5941565229,-51.1595741943
43,Rio Grande do Sul,RS,10850,Noroeste Rio-grandense,Jaboticaba,-27.6312223863,-53.284389402
43,Rio Grande do Sul,RS,10876,Noroeste Rio-grandense,Jacuizinho,-29.0338163561,-53.0565506588
43,Rio Grande do Sul,RS,10900,Noroeste Rio-grandense,Jacutinga,-27.7284936336,-52.5431728064
43,Rio Grande do Sul,RS,11007,Sudeste Rio-grandense,Jaguarão,-32.5635686685,-53.3775229153
43,Rio Grande do Sul,RS,11106,Centro Ocidental Rio-grandense,Jaguari,-29.4973467312,-54.6938466713
43,Rio Grande do Sul,RS,11122,Nordeste Rio-grandense,Jaquirana,-28.8805675913,-50.3580367222
43,Rio Grande do Sul,RS,11130,Centro Ocidental Rio-grandense,Jari,-29.2900810968,-54.2199358203
43,Rio Grande do Sul,RS,11155,Noroeste Rio-grandense,Jóia,-28.6456235346,-54.115964897
43,Rio Grande do Sul,RS,11239,Centro Oriental Rio-grandense,Lagoa Bonita do Sul,-29.4941314004,-53.0169831808
43,Rio Grande do Sul,RS,11270,Noroeste Rio-grandense,Lagoa dos Três Cantos,-28.5694681327,-52.8578352424
43,Rio Grande do Sul,RS,11403,Centro Oriental Rio-grandense,Lajeado,-29.4654544025,-51.9678277005
43,Rio Grande do Sul,RS,11429,Noroeste Rio-grandense,Lajeado do Bugre,-27.6907694084,-53.1813871338
43,Rio Grande do Sul,RS,11502,Sudoeste Rio-grandense,Lavras do Sul,-30.812009993,-53.8984766555
43,Rio Grande do Sul,RS,11601,Noroeste Rio-grandense,Liberato Salzano,-27.5964701639,-53.0748607372
43,Rio Grande do Sul,RS,11627,Metropolitana de Porto Alegre,Lindolfo Collor,-29.6008035858,-51.2081553216
43,Rio Grande do Sul,RS,11643,Metropolitana de Porto Alegre,Linha Nova,-29.4626386026,-51.2019020948
43,Rio Grande do Sul,RS,11718,Sudoeste Rio-grandense,Maçambará,-29.1461441992,-56.0636134817
43,Rio Grande do Sul,RS,11700,Noroeste Rio-grandense,Machadinho,-27.5681399699,-51.6675073605
43,Rio Grande do Sul,RS,11734,Metropolitana de Porto Alegre,Mampituba,-29.2106494197,-49.9365135524
43,Rio Grande do Sul,RS,11775,Metropolitana de Porto Alegre,Maquiné,-29.6791370129,-50.2033948126
43,Rio Grande do Sul,RS,11791,Metropolitana de Porto Alegre,Maratá,-29.5553229676,-51.5555668833
43,Rio Grande do Sul,RS,11809,Noroeste Rio-grandense,Marau,-28.4484539273,-52.196776934
43,Rio Grande do Sul,RS,11908,Noroeste Rio-grandense,Marcelino Ramos,-27.4613912129,-51.9133189437
43,Rio Grande do Sul,RS,11981,Metropolitana de Porto Alegre,Mariana Pimentel,-30.3536222023,-51.5873429914
43,Rio Grande do Sul,RS,12054,Centro Oriental Rio-grandense,Marques de Souza,-29.3291373441,-52.0978044284
43,Rio Grande do Sul,RS,12104,Centro Ocidental Rio-grandense,Mata,-29.5693917756,-54.4524354819
43,Rio Grande do Sul,RS,12138,Noroeste Rio-grandense,Mato Castelhano,-28.2757617412,-52.1972608812
43,Rio Grande do Sul,RS,12153,Centro Oriental Rio-grandense,Mato Leitão,-29.5248303378,-52.1330293263
43,Rio Grande do Sul,RS,12179,Noroeste Rio-grandense,Mato Queimado,-28.255815987,-54.6168368777
43,Rio Grande do Sul,RS,12203,Noroeste Rio-grandense,Maximiliano de Almeida,-27.6349406518,-51.801718197
43,Rio Grande do Sul,RS,12252,Metropolitana de Porto Alegre,Minas do Leão,-30.1224395107,-52.0512801986
43,Rio Grande do Sul,RS,12351,Nordeste Rio-grandense,Montauri,-28.6532071851,-52.0761081911
43,Rio Grande do Sul,RS,12385,Nordeste Rio-grandense,Monte Belo do Sul,-29.1599412231,-51.6315592454
43,Rio Grande do Sul,RS,12401,Metropolitana de Porto Alegre,Montenegro,-29.6881186099,-51.4612993757
43,Rio Grande do Sul,RS,12443,Metropolitana de Porto Alegre,Morrinhos do Sul,-29.36296363,-49.9327629743
43,Rio Grande do Sul,RS,12450,Sudeste Rio-grandense,Morro Redondo,-31.5822032274,-52.6577802014
43,Rio Grande do Sul,RS,12476,Metropolitana de Porto Alegre,Morro Reuter,-29.5393416586,-51.0800883478
43,Rio Grande do Sul,RS,12500,Metropolitana de Porto Alegre,Mostardas,-31.1082251074,-50.9191588511
43,Rio Grande do Sul,RS,12609,Centro Oriental Rio-grandense,Muçum,-29.1656148146,-51.8660555261
43,Rio Grande do Sul,RS,12617,Nordeste Rio-grandense,Muitos Capões,-28.3189128015,-51.1846023449
43,Rio Grande do Sul,RS,12625,Noroeste Rio-grandense,Muliterno,-28.3302653563,-51.7687012353
43,Rio Grande do Sul,RS,12658,Noroeste Rio-grandense,Não-Me-Toque,-28.4599067659,-52.8192794924
43,Rio Grande do Sul,RS,12674,Noroeste Rio-grandense,Nicolau Vergueiro,-28.5362148139,-52.4624006732
43,Rio Grande do Sul,RS,12708,Noroeste Rio-grandense,Nonoai,-27.3546645325,-52.7761885672
43,Rio Grande do Sul,RS,12757,Nordeste Rio-grandense,Nova Alvorada,-28.6765644328,-52.1671339173
43,Rio Grande do Sul,RS,12955,Noroeste Rio-grandense,Nova Boa Vista,-27.9879676591,-52.9814768438
43,Rio Grande do Sul,RS,13003,Centro Oriental Rio-grandense,Nova Bréscia,-29.2165114325,-52.0179835406
43,Rio Grande do Sul,RS,13037,Centro Ocidental Rio-grandense,Nova Esperança do Sul,-29.4045957086,-54.8358729019
43,Rio Grande do Sul,RS,13060,Metropolitana de Porto Alegre,Nova Hartz,-29.585747533,-50.9037934307
43,Rio Grande do Sul,RS,13086,Nordeste Rio-grandense,Nova Pádua,-29.0300464453,-51.3068246422
43,Rio Grande do Sul,RS,13102,Centro Ocidental Rio-grandense,Nova Palma,-29.473025738,-53.4706351109
43,Rio Grande do Sul,RS,13201,Metropolitana de Porto Alegre,Nova Petrópolis,-29.3762088694,-51.106953924
43,Rio Grande do Sul,RS,13300,Nordeste Rio-grandense,Nova Prata,-28.7839447132,-51.608995692
43,Rio Grande do Sul,RS,13334,Noroeste Rio-grandense,Nova Ramada,-28.0826448724,-53.7069373379
43,Rio Grande do Sul,RS,13359,Nordeste Rio-grandense,Nova Roma do Sul,-28.984748912,-51.405157475
43,Rio Grande do Sul,RS,13375,Metropolitana de Porto Alegre,Nova Santa Rita,-29.8486155356,-51.275210689
43,Rio Grande do Sul,RS,13490,Noroeste Rio-grandense,Novo Barreiro,-27.906788467,-53.113498851
43,Rio Grande do Sul,RS,13391,Centro Oriental Rio-grandense,Novo Cabrais,-29.7362546057,-52.9550860641
43,Rio Grande do Sul,RS,13409,Metropolitana de Porto Alegre,Novo Hamburgo,-29.6863260252,-51.1286052776
43,Rio Grande do Sul,RS,13425,Noroeste Rio-grandense,Novo Machado,-27.5784006506,-54.5033844145
43,Rio Grande do Sul,RS,13441,Noroeste Rio-grandense,Novo Tiradentes,-27.5635584345,-53.1857025891
43,Rio Grande do Sul,RS,13466,Noroeste Rio-grandense,Novo Xingu,-27.7481146921,-53.0641092995
43,Rio Grande do Sul,RS,13508,Metropolitana de Porto Alegre,Osório,-29.8926970775,-50.2667978126
43,Rio Grande do Sul,RS,13656,Metropolitana de Porto Alegre,Palmares do Sul,-30.2600666451,-50.5060519723
43,Rio Grande do Sul,RS,13706,Noroeste Rio-grandense,Palmeira das Missões,-27.9006208754,-53.3149539106
43,Rio Grande do Sul,RS,13805,Noroeste Rio-grandense,Palmitinho,-27.3560199139,-53.555546013
43,Rio Grande do Sul,RS,13904,Noroeste Rio-grandense,Panambi,-28.2927305369,-53.5002651674
43,Rio Grande do Sul,RS,13953,Centro Oriental Rio-grandense,Pantano Grande,-30.1945515272,-52.3739002353
43,Rio Grande do Sul,RS,14001,Nordeste Rio-grandense,Paraí,-28.5996205337,-51.7820960451
43,Rio Grande do Sul,RS,14027,Centro Oriental Rio-grandense,Paraíso do Sul,-29.7313142401,-53.179100239
43,Rio Grande do Sul,RS,14035,Metropolitana de Porto Alegre,Pareci Novo,-29.6393892914,-51.3988696584
43,Rio Grande do Sul,RS,14050,Metropolitana de Porto Alegre,Parobé,-29.6317492776,-50.8348659023
43,Rio Grande do Sul,RS,14076,Centro Oriental Rio-grandense,Passo do Sobrado,-29.74579355,-52.2787581943
43,Rio Grande do Sul,RS,14100,Noroeste Rio-grandense,Passo Fundo,-28.2617671279,-52.4070950926
43,Rio Grande do Sul,RS,14134,Noroeste Rio-grandense,Paulo Bento,-27.7041002827,-52.4224356311
43,Rio Grande do Sul,RS,14159,Centro Oriental Rio-grandense,Paverama,-29.5548561399,-51.7302929672
43,Rio Grande do Sul,RS,14175,Sudeste Rio-grandense,Pedras Altas,-31.7336369395,-53.5871703196
43,Rio Grande do Sul,RS,14209,Sudeste Rio-grandense,Pedro Osório,-31.8638282218,-52.8263117339
43,Rio Grande do Sul,RS,14407,Sudeste Rio-grandense,Pelotas,-31.7195978808,-52.344320063
43,Rio Grande do Sul,RS,14423,Metropolitana de Porto Alegre,Picada Café,-29.4543844431,-51.0640498203
43,Rio Grande do Sul,RS,14456,Noroeste Rio-grandense,Pinhal,-27.5116742435,-53.2147061789
43,Rio Grande do Sul,RS,14464,Nordeste Rio-grandense,Pinhal da Serra,-27.8766645868,-51.1701027237
43,Rio Grande do Sul,RS,14472,Centro Ocidental Rio-grandense,Pinhal Grande,-29.3353601289,-53.3386383371
43,Rio Grande do Sul,RS,14498,Noroeste Rio-grandense,Pinheirinho do Vale,-27.2097627893,-53.6195609569
43,Rio Grande do Sul,RS,14506,Sudeste Rio-grandense,Pinheiro Machado,-31.5805926687,-53.3846199683
43,Rio Grande do Sul,RS,14548,Nordeste Rio-grandense,Pinto Bandeira,-29.097505,-51.450291
43,Rio Grande do Sul,RS,14555,Noroeste Rio-grandense,Pirapó,-28.0453158376,-55.2003099472
43,Rio Grande do Sul,RS,14605,Sudeste Rio-grandense,Piratini,-31.4441124734,-53.104734454
43,Rio Grande do Sul,RS,14704,Noroeste Rio-grandense,Planalto,-27.3314638755,-53.0588808131
43,Rio Grande do Sul,RS,14787,Noroeste Rio-grandense,Ponte Preta,-27.6570399701,-52.4902319212
43,Rio Grande do Sul,RS,14803,Metropolitana de Porto Alegre,Portão,-29.6962586011,-51.2301496442
43,Rio Grande do Sul,RS,15057,Noroeste Rio-grandense,Porto Mauá,-27.5786353601,-54.6719518915
43,Rio Grande do Sul,RS,15073,Noroeste Rio-grandense,Porto Vera Cruz,-27.7343739194,-54.899031824
43,Rio Grande do Sul,RS,15107,Noroeste Rio-grandense,Porto Xavier,-27.9056898469,-55.139560262
43,Rio Grande do Sul,RS,15131,Centro Oriental Rio-grandense,Pouso Novo,-29.1697612523,-52.2108697395
43,Rio Grande do Sul,RS,15149,Metropolitana de Porto Alegre,Presidente Lucena,-29.5261270682,-51.1815996951
43,Rio Grande do Sul,RS,15156,Centro Oriental Rio-grandense,Progresso,-29.2403086781,-52.3017166029
43,Rio Grande do Sul,RS,15206,Nordeste Rio-grandense,Putinga,-28.9987556541,-52.1599106947
43,Rio Grande do Sul,RS,15305,Sudoeste Rio-grandense,Quaraí,-30.3828679609,-56.4536470404
43,Rio Grande do Sul,RS,15313,Noroeste Rio-grandense,Quatro Irmãos,-27.8211966887,-52.4427686045
43,Rio Grande do Sul,RS,15321,Centro Ocidental Rio-grandense,Quevedos,-29.35192135,-54.0712547224
43,Rio Grande do Sul,RS,15354,Noroeste Rio-grandense,Quinze de Novembro,-28.7423613499,-53.0967220568
43,Rio Grande do Sul,RS,15404,Noroeste Rio-grandense,Redentora,-27.6615398827,-53.641933694
43,Rio Grande do Sul,RS,15453,Centro Oriental Rio-grandense,Relvado,-29.1122786661,-52.0729485543
43,Rio Grande do Sul,RS,15503,Centro Ocidental Rio-grandense,Restinga Sêca,-29.8139485367,-53.3705685765
43,Rio Grande do Sul,RS,15602,Sudeste Rio-grandense,Rio Grande,-32.0504457927,-52.0867696991
43,Rio Grande do Sul,RS,15701,Centro Oriental Rio-grandense,Rio Pardo,-29.9856258787,-52.3790182512
43,Rio Grande do Sul,RS,15750,Metropolitana de Porto Alegre,Riozinho,-29.6422860138,-50.4738181138
43,Rio Grande do Sul,RS,15800,Centro Oriental Rio-grandense,Roca Sales,-29.2850700737,-51.8638917599
43,Rio Grande do Sul,RS,15958,Noroeste Rio-grandense,Rolador,-28.2563442173,-54.8194269754
43,Rio Grande do Sul,RS,16006,Metropolitana de Porto Alegre,Rolante,-29.64076289,-50.5734423346
43,Rio Grande do Sul,RS,16105,Noroeste Rio-grandense,Ronda Alta,-27.7819313529,-52.8065335256
43,Rio Grande do Sul,RS,16204,Noroeste Rio-grandense,Rondinha,-27.8318159704,-52.9061601565
43,Rio Grande do Sul,RS,16303,Noroeste Rio-grandense,Roque Gonzales,-28.1353669869,-55.0291861243
43,Rio Grande do Sul,RS,16402,Sudoeste Rio-grandense,Rosário do Sul,-30.2440332378,-54.9457608553
43,Rio Grande do Sul,RS,16436,Noroeste Rio-grandense,Saldanha Marinho,-28.4032861707,-53.0941072016
43,Rio Grande do Sul,RS,16451,Noroeste Rio-grandense,Salto do Jacuí,-29.0886812478,-53.2133096524
43,Rio Grande do Sul,RS,16477,Noroeste Rio-grandense,Salvador das Missões,-28.1216974451,-54.8377420188
43,Rio Grande do Sul,RS,16501,Metropolitana de Porto Alegre,Salvador do Sul,-29.4397322209,-51.5094214595
43,Rio Grande do Sul,RS,16709,Noroeste Rio-grandense,Santa Bárbara do Sul,-28.3651668167,-53.2505267076
43,Rio Grande do Sul,RS,16733,Noroeste Rio-grandense,Santa Cecília do Sul,-28.164451105,-51.9266712611
43,Rio Grande do Sul,RS,16758,Centro Oriental Rio-grandense,Santa Clara do Sul,-29.4635962109,-52.0809258239
43,Rio Grande do Sul,RS,16808,Centro Oriental Rio-grandense,Santa Cruz do Sul,-29.7197684337,-52.4299285874
43,Rio Grande do Sul,RS,16972,Sudoeste Rio-grandense,Santa Margarida do Sul,-30.3451034509,-54.0909546704
43,Rio Grande do Sul,RS,16907,Centro Ocidental Rio-grandense,Santa Maria,-29.6855818035,-53.8086753947
43,Rio Grande do Sul,RS,17202,Noroeste Rio-grandense,Santa Rosa,-27.8667497989,-54.4782240988
43,Rio Grande do Sul,RS,17251,Nordeste Rio-grandense,Santa Tereza,-29.1716344399,-51.7343442424
43,Rio Grande do Sul,RS,17301,Sudeste Rio-grandense,Santa Vitória do Palmar,-33.5198600307,-53.3670063807
43,Rio Grande do Sul,RS,17004,Sudeste Rio-grandense,Santana da Boa Vista,-30.874702574,-53.1158749987
43,Rio Grande do Sul,RS,17103,Sudoeste Rio-grandense,Sant'Ana do Livramento,-30.8893840112,-55.534814268
43,Rio Grande do Sul,RS,17400,Centro Ocidental Rio-grandense,Santiago,-29.1914601709,-54.8690758538
43,Rio Grande do Sul,RS,17509,Noroeste Rio-grandense,Santo Ângelo,-28.3019378733,-54.2641427984
43,Rio Grande do Sul,RS,17608,Metropolitana de Porto Alegre,Santo Antônio da Patrulha,-29.8320340169,-50.5209859367
43,Rio Grande do Sul,RS,17707,Noroeste Rio-grandense,Santo Antônio das Missões,-28.5080969776,-55.2245566426
43,Rio Grande do Sul,RS,17558,Noroeste Rio-grandense,Santo Antônio do Palma,-28.4974451045,-52.0246330596
43,Rio Grande do Sul,RS,17756,Noroeste Rio-grandense,Santo Antônio do Planalto,-28.3959289066,-52.6837258444
43,Rio Grande do Sul,RS,17806,Noroeste Rio-grandense,Santo Augusto,-27.8534907764,-53.7788495983
43,Rio Grande do Sul,RS,18002,Sudoeste Rio-grandense,São Borja,-28.6628375267,-56.0010291536
